AOIID,Name,Type,CenterX,CenterY,Area,CreateTime,UpdateTime,geometry
G00AOI000006I1U9,山东广播电视台,3480,117.022596,36.649983,83090.66381,2021/5/11 12:42,2021/5/11 12:42,"POLYGON ((117.02260320777779 36.648793936666664, 117.0225910411111 36.648793908888884, 117.02189995777778 36.648817297777775, 117.02090229111111 36.648851047777775, 117.02001495777778 36.64888107555555, 117.02000665222222 36.648883686666665, 117.01999784666667 36.64888963111111, 117.0199907911111 36.64889690888889, 117.01998770777776 36.64890363111111, 117.01998759666667 36.648911131111106, 117.01998029111111 36.64945735333333, 117.01998318 36.64946418666666, 117.01999004111111 36.649471686666665, 117.01999868 36.64947785333333, 117.02000690222224 36.649480770000004, 117.02099365222223 36.649546047777775, 117.02099612444445 36.64954621444444, 117.02100440222222 36.64954913111111, 117.02101312444445 36.64955529777778, 117.0210200411111 36.649562769999996, 117.02102290222221 36.64956965888889, 117.02101509666666 36.651339353333334, 117.02101801333333 36.65134576999999, 117.02102506888887 36.65135260333333, 117.02103387444446 36.65135802, 117.02104195777777 36.65136013111111, 117.02156976333335 36.65134324222222, 117.0229270411111 36.65129985333333, 117.02293615222223 36.651297353333334, 117.02294609666666 36.651291631111114, 117.02295459666666 36.65128454777778, 117.02295943 36.65127779777778, 117.02301256888889 36.65107021444444, 117.02301740222222 36.65106340888889, 117.0230259022222 36.651056242222225, 117.02303584666667 36.65105046444444, 117.02304493 36.65104788111111, 117.02476006888888 36.65097613111111, 117.0247680411111 36.65097343666667, 117.02477640222222 36.65096740888888, 117.02478290222223 36.65096007555556, 117.02478534666666 36.65095340888889, 117.02477520777778 36.650821881111106, 117.02475909666666 36.65061290888889, 117.02469184666667 36.64974074222222, 117.02464365222222 36.64911560333333, 117.02464220777777 36.64911238111111, 117.02464040222222 36.64910827, 117.02463318 36.64910027, 117.0246241522222 36.64909354777778, 117.02461548555556 36.649090047777776, 117.02305590222221 36.64885810333333, 117.0226445411111 36.64879693666666, 117.02263248555556 36.64879560333333, 117.02261787444444 36.648794547777776, 117.02260320777779 36.648793936666664))"
G00AOI000001X5RF,山东大学(千佛山校区)南院,3410,117.028817,36.646995,81217.34571,2015/7/21 20:11,2023/2/18 3:30,"POLYGON ((117.03182201333333 36.64699699222222, 117.03184101333333 36.64643299222222, 117.03147001333335 36.646437992222225, 117.03146801333332 36.646572992222225, 117.03007501333333 36.64658299222222, 117.03005901333333 36.64576199222222, 117.02692701333334 36.645756992222225, 117.02695401333334 36.648222992222216, 117.02962401333333 36.64819299222222, 117.03046201333332 36.64818699222222, 117.03046206888888 36.64818199222222, 117.03047012444443 36.64758629777778, 117.03047801333334 36.64700399222222, 117.03182201333333 36.64699699222222))"
G00AOI000001X5UR,山东警察学院文化东路校区,3410,117.052863,36.652949,78557.38153,2015/7/21 20:11,2020/5/13 18:35,"POLYGON ((117.05352701333332 36.65333999222222, 117.05355201333333 36.65333699222222, 117.05480401333334 36.65333999222222, 117.05481401333333 36.65333699222222, 117.05482901333333 36.65333199222222, 117.05484501333333 36.65331899222222, 117.05484901333332 36.653312992222226, 117.05485101333335 36.653294992222214, 117.05484001333333 36.65260299222222, 117.05483201333332 36.65251499222222, 117.05482601333333 36.65249499222222, 117.05481801333333 36.65248399222222, 117.05480901333333 36.65247799222222, 117.05478201333334 36.652469992222215, 117.05420701333333 36.65247599222222, 117.05417601333333 36.65247599222222, 117.05416401333333 36.65247299222222, 117.05415701333334 36.65246599222222, 117.05415301333333 36.65246099222222, 117.05413001333335 36.651292992222224, 117.05412501333333 36.65128399222222, 117.05411301333332 36.65127799222223, 117.05409401333333 36.65127699222222, 117.05180101333333 36.65131199222222, 117.05177401333333 36.65131499222222, 117.05176901333333 36.651317992222225, 117.05175801333334 36.65132299222222, 117.05175001333333 36.65133199222222, 117.05174101333333 36.65134599222222, 117.05155501333334 36.65308999222222, 117.05152601333333 36.65312499222222, 117.05147501333332 36.65352899222223, 117.05138501333333 36.654652992222225, 117.05138501333333 36.65467999222222, 117.05139201333333 36.654697992222225, 117.05139701333333 36.654705992222226, 117.05141101333332 36.654714992222225, 117.05144001333333 36.65472599222222, 117.05260001333333 36.65474299222222, 117.05345901333332 36.65475099222222, 117.05348401333333 36.654748992222224, 117.05349701333333 36.654745992222225, 117.05351101333333 36.654731992222224, 117.05351101333333 36.65470699222222, 117.05350001333333 36.65339299222222, 117.05350001333333 36.65338199222222, 117.05350301333333 36.65337099222222, 117.05350801333333 36.65335999222223, 117.05351601333334 36.65334799222222, 117.05352701333332 36.65333999222222))"
G00AOI000001XDJC,恒大帝景,3110,117.053805,36.658088,76178.03342,2015/7/21 20:11,2024/2/5 14:52,"POLYGON ((117.05495501333334 36.657810992222224, 117.05495601333334 36.657269992222226, 117.05507301333333 36.657269992222226, 117.05504301333333 36.65550199222222, 117.05478018000001 36.65549735333333, 117.05464601333334 36.65549499222222, 117.05464454111112 36.65572043666666, 117.05464401333334 36.65580099222222, 117.05359601333333 36.65580499222222, 117.05359901333333 36.657711992222225, 117.05361201333334 36.657751992222224, 117.05364401333333 36.65777599222223, 117.05368701333332 36.657788992222216, 117.05368301333333 36.65798099222222, 117.05257001333334 36.65798399222223, 117.05255701333333 36.65830499222223, 117.05210101333334 36.658311992222224, 117.05209201333332 36.65917199222222, 117.05130201333333 36.659186992222224, 117.05125201333334 36.659481992222226, 117.05130201333333 36.65960999222222, 117.05140401333333 36.65965499222222, 117.05504701333334 36.65963199222222, 117.05509501333333 36.65809099222222, 117.05495101333334 36.658088992222225, 117.05495501333334 36.657810992222224))"
G00AOI000001X5T4,山东第一医科大学第一附属医院,3610,117.042818,36.647207,66614.83483,2015/7/21 20:11,2023/8/14 3:01,"POLYGON ((117.04413101333333 36.648263992222226, 117.04413101333333 36.64798799222222, 117.04413801333334 36.64757199222222, 117.04414101333333 36.64756399222222, 117.04415101333333 36.64755899222222, 117.04416501333333 36.64755899222222, 117.04469101333335 36.64755599222222, 117.04470701333332 36.647552992222224, 117.04471601333333 36.64754699222222, 117.04472001333333 36.64753199222222, 117.04472101333333 36.64751799222222, 117.04471601333333 36.64686399222222, 117.04471101333333 36.646853992222226, 117.04469901333333 36.64684799222222, 117.04467601333334 36.64684499222222, 117.04448301333332 36.646840992222224, 117.04447101333334 36.64683899222222, 117.04446301333333 36.646831992222225, 117.04445901333334 36.64681799222222, 117.04442501333332 36.64597799222222, 117.04441701333333 36.64597099222222, 117.04440201333333 36.64596399222223, 117.04438501333333 36.64596199222222, 117.04390301333333 36.645956992222224, 117.04388301333333 36.64595199222222, 117.04387601333335 36.645942992222224, 117.04387501333332 36.64593199222222, 117.04387401333334 36.645869992222224, 117.04386701333333 36.64586299222222, 117.04385601333333 36.64585999222223, 117.04381601333334 36.645858992222216, 117.04274101333334 36.645858992222216, 117.04273301333333 36.64586299222222, 117.04272601333334 36.64587099222222, 117.04272301333333 36.64587899222222, 117.04272001333334 36.64589699222222, 117.04272201333335 36.64614499222222, 117.04272001333334 36.64615299222222, 117.04271201333333 36.646158992222226, 117.04269901333333 36.64615999222222, 117.04256801333334 36.64616199222222, 117.04256001333334 36.646167992222225, 117.04255701333332 36.646172992222226, 117.04255301333333 36.64618399222222, 117.04255301333333 36.64630399222222, 117.04255001333333 36.64631299222222, 117.04254501333334 36.646314992222216, 117.04253301333333 36.64631799222222, 117.04187701333333 36.64634699222222, 117.04184901333333 36.64635999222222, 117.04183101333334 36.64637399222222, 117.04110401333332 36.64708899222222, 117.04087401333332 36.64737699222222, 117.04086401333333 36.64739299222222, 117.04085501333333 36.64741199222222, 117.04069701333333 36.64766999222222, 117.04068501333334 36.64769899222222, 117.04067801333333 36.64772299222222, 117.04067701333334 36.64775499222222, 117.04066201333333 36.648232992222226, 117.04066601333332 36.64824299222222, 117.04067401333333 36.648249992222226, 117.04068901333333 36.648253992222216, 117.04070601333333 36.64825699222222, 117.04219201333332 36.648272992222225, 117.04221201333334 36.648272992222225, 117.04222401333332 36.64826999222222, 117.04222801333331 36.64826599222222, 117.04222801333331 36.64825499222222, 117.04223101333334 36.648247992222224, 117.04223901333333 36.64823999222222, 117.04225401333333 36.648233992222224, 117.04267501333334 36.64822899222222, 117.04269101333333 36.64823099222222, 117.04269901333333 36.64823599222222, 117.04270601333333 36.64824399222222, 117.04271101333333 36.64825299222222, 117.04271901333333 36.648262992222215, 117.04273501333333 36.64826999222222, 117.04275901333332 36.64827799222222, 117.04278901333332 36.648280992222226, 117.04408301333333 36.64828799222222, 117.04410301333333 36.64828699222222, 117.04411501333334 36.64828299222222, 117.04412301333333 36.64827999222222, 117.04413001333334 36.64827199222223, 117.04413101333333 36.648263992222226))"
G00AOI00001NH5YG,山东工业大学教工住宅楼,3110,117.034273,36.649777,59619.36926,2024/12/17 10:52,2024/12/17 10:52,"POLYGON ((117.03668401333331 36.64989299222222, 117.03651901333335 36.64902599222222, 117.03532101333332 36.64899399222222, 117.03531901333332 36.64894099222222, 117.03526001333333 36.64891599222222, 117.03480401333334 36.64889999222222, 117.03435601333334 36.64887999222222, 117.03278201333333 36.64886899222222, 117.03277801333333 36.649047992222215, 117.03276201333333 36.649416992222214, 117.03272501333332 36.64979999222222, 117.03271201333334 36.64981799222222, 117.03268801333334 36.64982699222222, 117.03180201333333 36.64977099222222, 117.03172701333332 36.649761992222224, 117.03161401333332 36.64999999222222, 117.03155901333334 36.650158992222224, 117.03152501333334 36.650323992222226, 117.03423401333333 36.650540992222226, 117.03420501333333 36.65091899222222, 117.03536201333333 36.65094499222222, 117.03536001333333 36.65027899222222, 117.03564001333334 36.65022399222222, 117.03564001333334 36.650034992222224, 117.03569201333332 36.64996099222222, 117.03586001333333 36.649924992222225, 117.03597201333332 36.64991099222222, 117.03668401333331 36.64989299222222))"
G00AOI000001Y83U,甸柳新村七区,3110,117.066102,36.656811,58188.96725,2015/7/21 20:11,2022/8/17 13:47,"POLYGON ((117.06625101333331 36.654995992222226, 117.06484401333333 36.65499299222222, 117.06489801333333 36.658007992222224, 117.06799801333332 36.65802799222222, 117.06808701333333 36.657982992222216, 117.06810301333333 36.65691999222222, 117.06686401333333 36.65691499222222, 117.06624601333334 36.65627299222222, 117.06625101333331 36.654995992222226))"
G00AOI000001X5UH,山东艺术学院文东校区,3410,117.04633,36.65615,52106.37534,2015/7/21 20:11,2023/6/5 17:37,"POLYGON ((117.04762901333332 36.65504699222222, 117.04509001333332 36.65504599222222, 117.04502501333333 36.65512399222222, 117.04503001333335 36.65700699222222, 117.04509201333335 36.65700699222222, 117.04509301333333 36.65715599222222, 117.04513001333333 36.65722699222222, 117.04513601333333 36.657255992222225, 117.04761501333334 36.65726699222222, 117.04762901333332 36.65504699222222))"
G00AOI000002GUTO,体育嘉苑,3110,117.033872,36.652471,46197.31069,2016/8/30 11:44,2022/3/2 12:05,"POLYGON ((117.03447001333332 36.65268199222222, 117.03449601333332 36.65267899222223, 117.03538101333332 36.652792992222224, 117.03540001333332 36.65279199222223, 117.03541801333334 36.65278999222222, 117.03543701333334 36.652781992222216, 117.03544901333332 36.65277099222222, 117.03545601333333 36.65275499222222, 117.03567401333333 36.651596992222224, 117.03566901333332 36.65158099222222, 117.03565901333333 36.65156799222222, 117.03564301333331 36.651556992222226, 117.03562401333332 36.65155099222223, 117.03420901333332 36.65142899222222, 117.03418601333334 36.651429992222226, 117.03416801333334 36.65143599222222, 117.03415501333333 36.65145199222222, 117.03414901333333 36.65146699222222, 117.03408201333333 36.651754992222216, 117.03407201333333 36.65177299222222, 117.03405701333334 36.651780992222214, 117.03403101333333 36.65178999222223, 117.03399901333333 36.65179199222222, 117.03264601333332 36.651638992222225, 117.03262401333335 36.65163799222223, 117.03260101333333 36.65164599222222, 117.03258501333333 36.65165999222222, 117.03257501333333 36.651676992222214, 117.03231401333333 36.65337499222222, 117.03231301333334 36.65339099222222, 117.03231801333332 36.653411992222225, 117.03233501333332 36.653431992222224, 117.03236201333333 36.65344899222222, 117.03415001333332 36.65363699222222, 117.03417901333334 36.65363799222222, 117.03420501333333 36.65363499222222, 117.03422301333333 36.65362499222223, 117.03423801333334 36.65361499222222, 117.03424701333334 36.65359999222222, 117.03440801333332 36.65272299222222, 117.03441501333333 36.65270799222222, 117.03443101333333 36.65269399222222, 117.03445201333334 36.65268399222222, 117.03447001333332 36.65268199222222))"
G00AOI000006IXGS,济南广播电视台,3480,117.025478,36.643954,37552.69673,2021/6/1 17:20,2022/7/20 21:35,"POLYGON ((117.02624501333332 36.642701992222214, 117.02614801333333 36.642654992222226, 117.02481187444444 36.64268543666667, 117.02474401333333 36.642686992222224, 117.02468601333334 36.64268799222222, 117.02464401333334 36.64269999222222, 117.02462401333332 36.64272299222222, 117.02462001333333 36.64275699222222, 117.02469301333333 36.644003992222224, 117.02479601333333 36.64462099222222, 117.02482901333333 36.64537899222223, 117.02501101333333 36.64561599222222, 117.02517798555556 36.645618964444445, 117.02523601333333 36.64561999222222, 117.02529001333333 36.64561399222222, 117.02532801333334 36.64558199222222, 117.02533901333334 36.64555299222222, 117.02533401333332 36.645498992222215, 117.02532501333333 36.645157992222224, 117.02617501333333 36.64515199222222, 117.02621401333334 36.645148992222225, 117.02624801333334 36.645129992222216, 117.02625801333333 36.64510799222222, 117.02626301333333 36.64506899222222, 117.02631601333334 36.64284799222222, 117.02629101333333 36.64276199222222, 117.02624501333332 36.642701992222214))"
G00AOI00001NJ8JW,山东中医药大学(千佛山校区),3410,117.046283,36.651525,37484.37432,2025/5/22 14:41,2025/5/22 14:41,"POLYGON ((117.04708301333332 36.651363992222215, 117.04707701333332 36.65129799222222, 117.04698001333333 36.65130299222222, 117.04698601333334 36.650259992222225, 117.04600801333332 36.65026699222223, 117.04602001333333 36.65070299222222, 117.04543801333334 36.65070399222222, 117.04544701333333 36.65119399222222, 117.04506301333332 36.65120199222222, 117.04507701333334 36.65240799222222, 117.04509401333334 36.65242799222222, 117.04752401333333 36.65242099222222, 117.04753201333334 36.65210399222222, 117.04752901333333 36.65137099222222, 117.04708301333332 36.651363992222215))"
G00AOI000001WOLK,历山名郡2期,3110,117.036326,36.651629,35864.14486,2015/7/21 20:11,2023/4/14 3:15,"POLYGON ((117.03689101333332 36.65131299222222, 117.03661501333335 36.64991399222222, 117.03597201333332 36.64993499222222, 117.03578901333333 36.64997899222222, 117.03570701333332 36.65001999222223, 117.03567601333333 36.65008199222222, 117.03567501333332 36.65024699222222, 117.03538701333332 36.65030299222222, 117.03539901333333 36.65049599222222, 117.03555201333333 36.65048799222222, 117.03562901333333 36.65104099222222, 117.03574001333334 36.65162299222222, 117.03576701333333 36.651689992222224, 117.03585001333332 36.651884992222215, 117.03587801333333 36.65200899222222, 117.03589301333332 36.652088992222225, 117.03589401333335 36.652244992222215, 117.03587901333334 36.65236199222222, 117.03585601333333 36.65249199222222, 117.03582001333332 36.65268499222222, 117.03580801333334 36.652809992222224, 117.03580501333333 36.652991992222226, 117.03577501333334 36.65317199222222, 117.03578201333332 36.65323399222222, 117.03589701333333 36.653234992222224, 117.03652801333334 36.653231992222224, 117.03719301333334 36.653160992222226, 117.03689101333332 36.65131299222222))"
G00AOI000006C51Q,山东省精神医学研究所,3470,117.063222,36.656416,34108.63121,2020/1/13 17:50,2020/1/13 17:50,"POLYGON ((117.06359501333333 36.655902992222224, 117.06359801333333 36.65529399222222, 117.06347101333333 36.65530099222222, 117.06340201333333 36.655282992222226, 117.06339601333335 36.65501499222222, 117.06234001333334 36.655012992222225, 117.06233601333334 36.655541992222226, 117.06249401333332 36.65554699222222, 117.06246801333334 36.65754499222222, 117.06421701333333 36.65757999222222, 117.06419512444444 36.65631799222222, 117.06419501333332 36.656310992222224, 117.06377029111111 36.65602218666667, 117.06359501333333 36.655902992222224))"
G00AOI000001X5RS,山东工艺美术学院千佛山校区,3410,117.041285,36.644355,31627.06797,2015/7/21 20:11,2020/5/3 11:40,"POLYGON ((117.04269401333333 36.64434099222222, 117.04271101333333 36.64433999222222, 117.04272801333333 36.64433999222222, 117.04295301333333 36.64437099222222, 117.04296401333332 36.64437499222222, 117.04296501333334 36.64438299222222, 117.04296501333334 36.64438999222222, 117.0429595411111 36.64444704777778, 117.04295101333332 36.64453599222222, 117.04295401333333 36.64455899222222, 117.04296001333333 36.64456599222222, 117.04297701333333 36.64456799222222, 117.04300001333334 36.64456599222222, 117.04344901333333 36.64433199222222, 117.04346901333334 36.64431799222222, 117.04347301333334 36.644306992222226, 117.04347301333334 36.644288992222215, 117.04346801333332 36.644186992222224, 117.04346401333333 36.64417399222222, 117.04345301333333 36.64416499222222, 117.04344001333332 36.64416499222222, 117.04340959666665 36.644163047777774, 117.04197601333334 36.644071992222216, 117.04196801333333 36.644064992222226, 117.04196001333334 36.644054992222216, 117.04195801333333 36.64403199222222, 117.04194801333333 36.64401899222222, 117.04193801333332 36.64401299222222, 117.04187501333334 36.64401299222222, 117.04186401333334 36.64400799222222, 117.04185401333332 36.64400299222222, 117.04185401333332 36.64399199222222, 117.04186901333333 36.643646992222216, 117.04187901333333 36.64363899222222, 117.04189701333333 36.64363899222222, 117.04198601333334 36.64363899222222, 117.04200301333334 36.64363899222222, 117.04201701333332 36.64363299222222, 117.04201901333332 36.64362499222222, 117.04202901333333 36.643513992222225, 117.04202501333333 36.64349899222222, 117.04201901333332 36.64348599222222, 117.04200501333334 36.643477992222216, 117.04039001333334 36.64339999222223, 117.04037401333333 36.64340499222222, 117.04036301333333 36.643409992222225, 117.04035501333333 36.64342299222222, 117.04032401333333 36.64409799222222, 117.04028301333332 36.644467992222225, 117.04023401333333 36.645534992222224, 117.04024401333334 36.64555599222223, 117.04025601333333 36.645565992222224, 117.04028101333333 36.645573992222225, 117.04030701333333 36.64557799222222, 117.04052001333334 36.645579992222224, 117.04053601333334 36.64557799222222, 117.04055201333333 36.64556699222222, 117.04056801333333 36.64554499222222, 117.04079601333332 36.64538199222222, 117.04113401333332 36.64519099222222, 117.04192601333334 36.64478199222222, 117.04268101333334 36.644344992222216, 117.04269401333333 36.64434099222222))"
G00AOI000001W04I,万豪国际公寓,3110,117.047235,36.653659,30702.81332,2015/7/21 20:11,2024/6/20 10:00,"POLYGON ((117.04833701333334 36.65269399222222, 117.04832501333333 36.65269099222222, 117.04641301333332 36.652708992222216, 117.04640001333333 36.65474199222222, 117.04646801333332 36.65478699222223, 117.04648901333334 36.65479399222222, 117.04772601333333 36.65479899222222, 117.04773801333333 36.654796992222224, 117.04774901333333 36.65479299222222, 117.04776601333333 36.65476799222222, 117.04776401333334 36.65414799222222, 117.04776601333333 36.654087992222216, 117.04778301333333 36.65400699222222, 117.04791301333333 36.65378999222222, 117.04791201333335 36.653507992222224, 117.04828901333333 36.65350099222222, 117.04831901333334 36.65349999222222, 117.04833201333334 36.65349499222222, 117.04834001333333 36.65348399222222, 117.04835101333333 36.652719992222224, 117.04835101333333 36.65270799222222, 117.04834701333334 36.65270199222222, 117.04833701333334 36.65269399222222))"
G00AOI000002GV17,燕山小区南区,3110,117.059408,36.656919,29672.98066,2016/8/30 14:45,2022/8/14 1:51,"POLYGON ((117.06031501333332 36.65668899222222, 117.06034801333334 36.65601999222223, 117.05843701333333 36.65603299222222, 117.05847301333334 36.65740999222222, 117.05887501333332 36.65741899222222, 117.05886701333333 36.65796199222222, 117.06008201333331 36.65795199222222, 117.06022801333333 36.657441992222225, 117.06031501333332 36.65668899222222))"
G00AOI000001WOLI,历山名郡1期,3110,117.032895,36.65107,27884.853,2015/7/21 20:11,2023/7/15 15:29,"POLYGON ((117.03199401333333 36.65208399222222, 117.03230501333333 36.65112799222222, 117.03402801333333 36.65127599222222, 117.03566701333332 36.65134799222222, 117.03558901333334 36.650988992222224, 117.03412301333333 36.65097599222222, 117.03411101333333 36.650563992222224, 117.03282201333333 36.650484992222225, 117.03163701333332 36.650419992222226, 117.03154701333332 36.650613992222226, 117.03122101333332 36.65195599222222, 117.03199401333333 36.65208399222222))"
G00AOI000006D5ZE,山东省文化馆(山东省非物质文化遗产保护中心),3450,117.036793,36.645029,27276.3904,2016/12/16 14:45,2022/12/18 15:05,"POLYGON ((117.03776101333334 36.64425699222222, 117.03774001333332 36.644250992222226, 117.03602901333333 36.64427799222222, 117.03594101333334 36.64448799222222, 117.03584901333333 36.644681992222225, 117.03583301333332 36.644809992222214, 117.03580901333333 36.64489499222222, 117.03575401333332 36.64497299222222, 117.03562701333334 36.64508499222222, 117.03560801333334 36.64511199222222, 117.03560001333334 36.64513299222222, 117.03559901333333 36.645156992222226, 117.03560501333332 36.64519099222222, 117.03573601333333 36.645689992222216, 117.03574301333333 36.645706992222216, 117.03575601333331 36.645717992222224, 117.03577601333333 36.64572399222222, 117.03776001333334 36.64576099222222, 117.03779901333333 36.64576299222222, 117.03781401333333 36.645748992222224, 117.03782401333333 36.64572699222222, 117.03780801333333 36.645036992222224, 117.03777901333333 36.644280992222214, 117.03777301333334 36.64426499222222, 117.03776101333334 36.64425699222222))"
